ID,X,Y,Z,Description,,,,,,,,,,
HAO:0001910,12,4,12,anus,,,,,,,,120,40,120
HAO:0001911,13,4,12,transverse carina on T2,,,,,,,,130,40,120
HAO:0001912,1,5,12,mesoscutum length,,,,,,,,10,50,120
HAO:0001913,2,5,12,lateral pectal fossa of the coxa,,,,,,,,20,50,120
HAO:0001914,3,5,12,lateral coxal condyle of the pleuron,,,,,,,,30,50,120
HAO:0001915,4,5,12,pectal fossa of the coxa,,,,,,,,40,50,120
HAO:0001916,5,5,12,medial pectal fossa of the coxa,,,,,,,,50,50,120
HAO:0001917,6,5,12,coxal condyle of the pectus,,,,,,,,60,50,120
HAO:0001918,7,5,12,medial coxal condyle of the pectus,,,,,,,,70,50,120
HAO:0001919,8,5,12,lateral propodeal carina,,,,,,,,80,50,120
HAO:0001920,9,5,12,inner orbit,,,,,,,,90,50,120
HAO:0001921,10,5,12,Metanoto-propodeo-metapecto-mesopectal complex,,,,,,,,100,50,120
HAO:0001922,11,5,12,skeletal muscle,,,,,,,,110,50,120
HAO:0001923,12,5,12,visceral muscle,,,,,,,,120,50,120
HAO:0001924,13,5,12,cuticular evagination,,,,,,,,130,50,120
HAO:0001925,1,6,12,protarsal claw,,,,,,,,10,60,120
HAO:0001926,2,6,12,mesotarsal claw,,,,,,,,20,60,120
HAO:0001927,3,6,12,metatarsal claw,,,,,,,,30,60,120
HAO:0001928,4,6,12,anterior extension of lateral axillar area,,,,,,,,40,60,120
HAO:0001929,5,6,12,central keel,,,,,,,,50,60,120
HAO:0001930,6,6,12,transverse propodeal carina,,,,,,,,60,60,120
HAO:0001931,7,6,12,metasternum,,,,,,,,70,60,120
HAO:0001932,8,6,12,mucro,,,,,,,,80,60,120
HAO:0001933,9,6,12,gastral scrobe,,,,,,,,90,60,120
HAO:0001934,10,6,12,lateral carina of the gastral scrobe,,,,,,,,100,60,120
HAO:0001935,11,6,12,interantennal area,,,,,,,,110,60,120
HAO:0001936,12,6,12,longitudinal sensillum,,,,,,,,120,60,120
HAO:0001937,13,6,12,remigium,,,,,,,,130,60,120
HAO:0001938,1,7,12,interocular distance,,,,,,,,10,70,120
HAO:0001939,2,7,12,anterior cranio-mandibular articulation,,,,,,,,20,70,120
HAO:0001940,3,7,12,annulus of petiole,,,,,,,,30,70,120
HAO:0001941,4,7,12,anterior metatibial spur,,,,,,,,40,70,120
HAO:0001942,5,7,12,calyptra,,,,,,,,50,70,120
HAO:0001943,6,7,12,circumscutellar carina,,,,,,,,60,70,120
HAO:0001944,7,7,12,facial impression,,,,,,,,70,70,120
HAO:0001945,8,7,12,hairy ring of T3,,,,,,,,80,70,120
HAO:0001946,9,7,12,intertergal suture,,,,,,,,90,70,120
HAO:0001947,10,7,12,lateroventral mesopleural carina,,,,,,,,100,70,120
HAO:0001948,11,7,12,longitudinal scutellar carina,,,,,,,,110,70,120
HAO:0001949,12,7,12,longitudinal ridge on the posterior surface of metatibia,,,,,,,,120,70,120
HAO:0001950,13,7,12,median carina of lower face,,,,,,,,130,70,120
HAO:0001951,1,8,12,median mesoscutal impression,,,,,,,,10,80,120
HAO:0001952,2,8,12,mesopleural impression,,,,,,,,20,80,120
HAO:0001953,3,8,12,metafemoral spine,,,,,,,,30,80,120
HAO:0001954,4,8,12,metapleural cavity,,,,,,,,40,80,120
HAO:0001955,5,8,12,metepimeron,,,,,,,,50,80,120
HAO:0001956,6,8,12,pronotal crest,,,,,,,,60,80,120
HAO:0001957,7,8,12,facial triangle,,,,,,,,70,80,120
HAO:0001958,8,8,12,setal pit,,,,,,,,80,80,120
HAO:0001959,9,8,12,posteroventral cavity of female T7,,,,,,,,90,80,120
HAO:0001960,10,8,12,scutellar spine,,,,,,,,100,80,120
HAO:0001961,11,8,12,transverse median carina on scutellar plate,,,,,,,,110,80,120
HAO:0001962,12,8,12,ventral keel of petiole,,,,,,,,120,80,120
HAO:0001963,13,8,12,occipital margin,,,,,,,,130,80,120
HAO:0001964,1,9,12,aporous sensillum,,,,,,,,10,90,120
HAO:0001965,2,9,12,scutellar sensillum,,,,,,,,20,90,120
HAO:0001966,3,9,12,secretory pore,,,,,,,,30,90,120
HAO:0001967,4,9,12,specialized area of mesoscutellum,,,,,,,,40,90,120
HAO:0001968,5,9,12,anterior propodeal projection,,,,,,,,50,90,120
HAO:0001969,6,9,12,metasomal segment,,,,,,,,60,90,120
HAO:0001970,7,9,12,thorax,,,,,,,,70,90,120
HAO:0001971,8,9,12,subantennal carina,,,,,,,,80,90,120
HAO:0001972,9,9,12,apical tooth of mandible,,,,,,,,90,90,120
HAO:0001973,10,9,12,campaniform sensillum,,,,,,,,100,90,120
HAO:0001974,11,9,12,medial tooth,,,,,,,,110,90,120
HAO:0001975,12,9,12,lateral projection,,,,,,,,120,90,120
HAO:0001976,13,9,12,basal tooth of mandible,,,,,,,,130,90,120
HAO:0001977,1,10,12,costal margin,,,,,,,,10,100,120
HAO:0001978,2,10,12,palpal fossa of the prementum,,,,,,,,20,100,120
HAO:0001979,3,10,12,cardo,,,,,,,,30,100,120
HAO:0001980,4,10,12,anatomical region,,,,,,,,40,100,120
HAO:0001981,5,10,12,margin,,,,,,,,50,100,120
HAO:0001982,6,10,12,dorsal area of the metapectal-propodeal complex,,,,,,,,60,100,120
HAO:0001983,7,10,12,dorsal pronotal corner,,,,,,,,70,100,120
HAO:0001984,8,10,12,anteclypeal setal pair,,,,,,,,80,100,120
HAO:0001985,9,10,12,antespiracular setal patch,,,,,,,,90,100,120
HAO:0001986,10,10,12,basal node,,,,,,,,100,100,120
HAO:0001987,11,10,12,genal pilosity,,,,,,,,110,100,120
HAO:0001988,12,10,12,lateral occipital carina,,,,,,,,120,100,120
HAO:0001989,13,10,12,lateral epomia,,,,,,,,130,100,120
HAO:0001990,1,11,12,pilosity,,,,,,,,10,110,120
HAO:0001991,2,11,12,orbital carina,,,,,,,,20,110,120
HAO:0001992,3,11,12,S2 felt field,,,,,,,,30,110,120
HAO:0001993,4,11,12,S3 felt field,,,,,,,,40,110,120
HAO:0001994,5,11,12,propodeum,,,,,,,,50,110,120
HAO:0001995,6,11,12,mandibular lancea,,,,,,,,60,110,120
HAO:0001996,7,11,12,precoxal sulcus,,,,,,,,70,110,120
HAO:0001997,8,11,12,anterior area of the second abdominal sternite,,,,,,,,80,110,120
HAO:0001998,9,11,12,dorsal petiolar carina,,,,,,,,90,110,120
HAO:0001999,10,11,12,dorsope,,,,,,,,100,110,120
HAO:0002000,11,11,12,lateral petiolar carina,,,,,,,,110,110,120
HAO:0002001,12,11,12,coeloconic sensillum,,,,,,,,120,110,120
HAO:0002002,13,11,12,gastral spiracles,,,,,,,,130,110,120
HAO:0002003,1,12,12,gastral tergite,,,,,,,,10,120,120
HAO:0002004,2,12,12,abdominal sternite 3,,,,,,,,20,120,120
HAO:0002005,3,12,12,metasomal tergite,,,,,,,,30,120,120
HAO:0002006,4,12,12,epimeral notch,,,,,,,,40,120,120
HAO:0002007,5,12,12,sternal apodeme,,,,,,,,50,120,120
HAO:0002008,6,12,12,areola,,,,,,,,60,120,120
HAO:0002009,7,12,12,anterior declivity of mesoscutum,,,,,,,,70,120,120
HAO:0002010,8,12,12,dorsal tendon attachment,,,,,,,,80,120,120
HAO:0002011,9,12,12,face,,,,,,,,90,120,120
HAO:0002012,10,12,12,facial midridge,,,,,,,,100,120,120
HAO:0002013,11,12,12,supra-marginal carina,,,,,,,,110,120,120
HAO:0002014,12,12,12,lateral longitudinal carina,,,,,,,,120,120,120
HAO:0002015,13,12,12,lower tooth,,,,,,,,130,120,120
HAO:0002016,1,13,12,transfacial sulcus,,,,,,,,10,130,120
HAO:0002017,2,13,12,upper ocular sulcus,,,,,,,,20,130,120
HAO:0002018,3,13,12,petiolar lamina,,,,,,,,30,130,120
HAO:0002019,4,13,12,postgenal groove,,,,,,,,40,130,120
HAO:0002020,5,13,12,postgenal lamella,,,,,,,,50,130,120
HAO:0002021,6,13,12,cuticular invagination,,,,,,,,60,130,120
HAO:0002022,7,13,12,vertical ocellar sulcus,,,,,,,,70,130,120
HAO:0002023,8,13,12,gastral sternum,,,,,,,,80,130,120
HAO:0002024,9,13,12,gastral tergum,,,,,,,,90,130,120
HAO:0002025,10,13,12,lateral panel of pronotum,,,,,,,,100,130,120
HAO:0002026,11,13,12,horn of T1,,,,,,,,110,130,120
HAO:0002027,12,13,12,mid ocellar diameter,,,,,,,,120,130,120
HAO:0002028,13,13,12,posterior mesoscutellar ridge,,,,,,,,130,130,120
HAO:0002029,1,1,13,antennal sclerite,,,,,,,,10,10,130
HAO:0002030,2,1,13,cercal plate,,,,,,,,20,10,130
HAO:0002031,3,1,13,cercal seta,,,,,,,,30,10,130
HAO:0002032,4,1,13,cercus,,,,,,,,40,10,130
HAO:0002033,5,1,13,gonostyle/volsella complex,,,,,,,,50,10,130
HAO:0002034,6,1,13,distodorsal submedian notch of gonostyle/volsella complex,,,,,,,,60,10,130
HAO:0002035,7,1,13,distolateral projection of the harpe,,,,,,,,70,10,130
HAO:0002036,8,1,13,dorsal apodeme of penisvalva,,,,,,,,80,10,130
HAO:0002037,9,1,13,dorsal submedian impression of cupula,,,,,,,,90,10,130
HAO:0002038,10,1,13,cupulo-gonostyle/volsella complex muscle,,,,,,,,100,10,130
HAO:0002039,11,1,13,dorsomedian apodeme of the aedeagus,,,,,,,,110,10,130
HAO:0002040,12,1,13,dorsomedian conjunctiva of the gonostyle/volsella complex,,,,,,,,120,10,130
HAO:0002041,13,1,13,gonostyle-parossiculal muscle,,,,,,,,130,10,130
HAO:0002042,1,2,13,gonostyle/volsella complex-volsellal muscle,,,,,,,,10,20,130
HAO:0002043,2,2,13,gonostyle/volsella complex-harpal muscle,,,,,,,,20,20,130
HAO:0002044,3,2,13,gonostyle/volsella complex-penisvalval muscle,,,,,,,,30,20,130
HAO:0002045,4,2,13,gonossiculal muscle,,,,,,,,40,20,130
HAO:0002046,5,2,13,medioventral conjunctiva of the gonostyle/volsella complex,,,,,,,,50,20,130
HAO:0002047,6,2,13,proximal lobe of vas deferens,,,,,,,,60,20,130
HAO:0002048,7,2,13,proximodorsal notch of cupula,,,,,,,,70,20,130
HAO:0002049,8,2,13,proximodorsal notch of harpe,,,,,,,,80,20,130
HAO:0002050,9,2,13,proximomedian apodeme of the harpe,,,,,,,,90,20,130
HAO:0002051,10,2,13,penisvalval muscle,,,,,,,,100,20,130
HAO:0002052,11,2,13,ventral gonostyle/volsella complex-penisvalval muscle,,,,,,,,110,20,130
HAO:0002053,12,2,13,S9,,,,,,,,120,20,130
HAO:0002054,13,2,13,semen,,,,,,,,130,20,130
HAO:0002055,1,3,13,submedial notch on distoventral margin of gonostyle/volsella complex,,,,,,,,10,30,130
HAO:0002056,2,3,13,submedian conjunctiva on the distoventral margin of gonostyle/volsella complex,,,,,,,,20,30,130
HAO:0002057,3,3,13,T10,,,,,,,,30,30,130
HAO:0002058,4,3,13,T8,,,,,,,,40,30,130
HAO:0002059,5,3,13,T9,,,,,,,,50,30,130
HAO:0002060,6,3,13,T9-T10 muscle,,,,,,,,60,30,130
HAO:0002061,7,3,13,ventral rod of aedeagus,,,,,,,,70,30,130
HAO:0002062,8,3,13,dorsalmost digital spine,,,,,,,,80,30,130
HAO:0002063,9,3,13,gonostyle/volsella complex-gonossiculus articulation,,,,,,,,90,30,130
HAO:0002064,10,3,13,ventromedian apodeme of the aedeagus,,,,,,,,100,30,130
HAO:0002065,11,3,13,sternite,,,,,,,,110,30,130
HAO:0002066,12,3,13,fore wing vein,,,,,,,,120,30,130
HAO:0002067,13,3,13,flagellomere 14,,,,,,,,130,30,130
HAO:0002068,1,4,13,inner spur,,,,,,,,10,40,130
HAO:0002069,2,4,13,mesotibial outer spur,,,,,,,,20,40,130
HAO:0002070,3,4,13,metatarsomere,,,,,,,,30,40,130
HAO:0002071,4,4,13,anterior plate of pronotum,,,,,,,,40,40,130
HAO:0002072,5,4,13,anterior conjunctival thickening,,,,,,,,50,40,130
HAO:0002073,6,4,13,maxillary process of the hypostoma,,,,,,,,60,40,130
HAO:0002074,7,4,13,cardinal articular condyle of the cranium,,,,,,,,70,40,130
HAO:0002075,8,4,13,cardinal lever,,,,,,,,80,40,130
HAO:0002076,9,4,13,cardino-stipital hinge,,,,,,,,90,40,130
HAO:0002077,10,4,13,outer cardinal process,,,,,,,,100,40,130
HAO:0002078,11,4,13,inner cardinal process,,,,,,,,110,40,130
HAO:0002079,12,4,13,fragmental articulation,,,,,,,,120,40,130
HAO:0002080,13,4,13,loral fossa of cardo,,,,,,,,130,40,130
HAO:0002081,1,5,13,cardinal condyle of lorum,,,,,,,,10,50,130
HAO:0002082,2,5,13,cardinal ridge,,,,,,,,20,50,130
HAO:0002083,3,5,13,basal cardinal ridge,,,,,,,,30,50,130
HAO:0002084,4,5,13,laterodistal cardinal ridge,,,,,,,,40,50,130
HAO:0002085,5,5,13,mediodistal cardinal ridge,,,,,,,,50,50,130
HAO:0002086,6,5,13,distal cardinal cavity,,,,,,,,60,50,130
HAO:0002087,7,5,13,median cardinal cavity,,,,,,,,70,50,130
HAO:0002088,8,5,13,lateral cardinal cavity,,,,,,,,80,50,130
HAO:0002089,9,5,13,cardinal macula,,,,,,,,90,50,130
HAO:0002090,10,5,13,basistipital process,,,,,,,,100,50,130
HAO:0002091,11,5,13,stipital fossa of the cardo,,,,,,,,110,50,130
HAO:0002092,12,5,13,medial stipital wall,,,,,,,,120,50,130
HAO:0002093,13,5,13,basal lacinial sclerite,,,,,,,,130,50,130
HAO:0002094,1,6,13,stipital thickening,,,,,,,,10,60,130
HAO:0002095,2,6,13,medial dististipital process,,,,,,,,20,60,130
HAO:0002096,3,6,13,stipital sclerite,,,,,,,,30,60,130
HAO:0002097,4,6,13,posterior stipital wall,,,,,,,,40,60,130
HAO:0002098,5,6,13,posterior stipital sclerite,,,,,,,,50,60,130
HAO:0002099,6,6,13,principal carina of stipes,,,,,,,,60,60,130
HAO:0002100,7,6,13,maxillary palpal socket,,,,,,,,70,60,130
HAO:0002101,8,6,13,cardinal condyle of the stipes,,,,,,,,80,60,130
HAO:0002102,9,6,13,ventral dististipital process,,,,,,,,90,60,130
HAO:0002103,10,6,13,anterior tentorio-stipital muscle,,,,,,,,100,60,130
HAO:0002104,11,6,13,posterior tentorio-stipital muscle,,,,,,,,110,60,130
HAO:0002105,12,6,13,cardinal fragmentum,,,,,,,,120,60,130
HAO:0002106,13,6,13,medial stipital groove,,,,,,,,130,60,130
HAO:0002107,1,7,13,ocellar diameter,,,,,,,,10,70,130
HAO:0002108,2,7,13,palpal formula,,,,,,,,20,70,130
HAO:0002109,3,7,13,first sclerite of the maxillary palp,,,,,,,,30,70,130
HAO:0002110,4,7,13,stipito-palpal muscle,,,,,,,,40,70,130
HAO:0002111,5,7,13,second sclerite of the maxillary palp,,,,,,,,50,70,130
HAO:0002112,6,7,13,third sclerite of the maxillary palp,,,,,,,,60,70,130
HAO:0002113,7,7,13,fourth sclerite of the maxillary palp,,,,,,,,70,70,130
HAO:0002114,8,7,13,first intrinsic muscle of the maxillary palp,,,,,,,,80,70,130
HAO:0002115,9,7,13,second intrinsic muscle of the maxillary palp,,,,,,,,90,70,130
HAO:0002116,10,7,13,third intrinsic muscle of the maxillary palp,,,,,,,,100,70,130
HAO:0002117,11,7,13,lacinial bar,,,,,,,,110,70,130
HAO:0002118,12,7,13,occipital margin,,,,,,,,120,70,130
HAO:0002119,13,7,13,acantha,,,,,,,,130,70,130
HAO:0002120,1,8,13,outer lobe of the lacinia,,,,,,,,10,80,130
HAO:0002121,2,8,13,inner lobe of the lacinia,,,,,,,,20,80,130
HAO:0002122,3,8,13,anterior lacinial fimbriae,,,,,,,,30,80,130
HAO:0002123,4,8,13,posterior lacinial fimbriae,,,,,,,,40,80,130
HAO:0002124,5,8,13,lacinial comb,,,,,,,,50,80,130
HAO:0002125,6,8,13,stipito-premental conjunctiva,,,,,,,,60,80,130
HAO:0002126,7,8,13,galeo-lacinial complex,,,,,,,,70,80,130
HAO:0002127,8,8,13,distolateral galeal sclerite,,,,,,,,80,80,130
HAO:0002128,9,8,13,distolateral galeal setiferous patch,,,,,,,,90,80,130
HAO:0002129,10,8,13,proximolateral galeal setiferous patch,,,,,,,,100,80,130
HAO:0002130,11,8,13,proximolateral galeal sclerite,,,,,,,,110,80,130
HAO:0002131,12,8,13,lateral galeal crease,,,,,,,,120,80,130
HAO:0002132,13,8,13,galeal crown,,,,,,,,130,80,130
HAO:0002133,1,9,13,galeal fringe,,,,,,,,10,90,130
HAO:0002134,2,9,13,galeal comb,,,,,,,,20,90,130
HAO:0002135,3,9,13,proximal galeal brush,,,,,,,,30,90,130
HAO:0002136,4,9,13,galeal lamina,,,,,,,,40,90,130
HAO:0002137,5,9,13,galeal midrib,,,,,,,,50,90,130
HAO:0002138,6,9,13,spiculate patch of lacinia,,,,,,,,60,90,130
HAO:0002139,7,9,13,spiculate patch of the galea,,,,,,,,70,90,130
HAO:0002140,8,9,13,velum,,,,,,,,80,90,130
HAO:0002141,9,9,13,coeloconic sensillum of the galea,,,,,,,,90,90,130
HAO:0002142,10,9,13,apicomedial galeal plate,,,,,,,,100,90,130
HAO:0002143,11,9,13,basal galeal sclerite,,,,,,,,110,90,130
HAO:0002144,12,9,13,postmental area,,,,,,,,120,90,130
HAO:0002145,13,9,13,intercardinal area,,,,,,,,130,90,130
HAO:0002146,1,10,13,interstipital area,,,,,,,,10,100,130
HAO:0002147,2,10,13,postmental articular zone,,,,,,,,20,100,130
HAO:0002148,3,10,13,intercardinal sclerite,,,,,,,,30,100,130
HAO:0002149,4,10,13,postarticular portion of the postmentum,,,,,,,,40,100,130
HAO:0002150,5,10,13,prearticular portion of the postmentum,,,,,,,,50,100,130
HAO:0002151,6,10,13,basal process of the prementum,,,,,,,,60,100,130
HAO:0002152,7,10,13,lateral premental face,,,,,,,,70,100,130
HAO:0002153,8,10,13,labial palpal excision,,,,,,,,80,100,130
HAO:0002154,9,10,13,subligular process,,,,,,,,90,100,130
HAO:0002155,10,10,13,premental arm,,,,,,,,100,100,130
HAO:0002156,11,10,13,ventral premental face,,,,,,,,110,100,130
HAO:0002157,12,10,13,premental carina,,,,,,,,120,100,130
HAO:0002158,13,10,13,first valvifer-first valvula complex,,,,,,,,130,100,130
HAO:0002159,1,11,13,posterior margin of the first valvifer,,,,,,,,10,110,130
HAO:0002160,2,11,13,ninth tergal condyle of the first valvifer,,,,,,,,20,110,130
HAO:0002161,3,11,13,first valviferal fossa of the ninth tergite,,,,,,,,30,110,130
HAO:0002162,4,11,13,transvalviferal conjunctiva,,,,,,,,40,110,130
HAO:0002163,5,11,13,dorsal sclerite of the first valvifer,,,,,,,,50,110,130
HAO:0002164,6,11,13,ventral sclerite of the first valvifer,,,,,,,,60,110,130
HAO:0002165,7,11,13,intravalvifer articulation,,,,,,,,70,110,130
HAO:0002166,8,11,13,anterior flange of the first valvifer,,,,,,,,80,110,130
HAO:0002167,9,11,13,second valviferal condyle of the first valvifer,,,,,,,,90,110,130
HAO:0002168,10,11,13,anterior angle of the first valvifer,,,,,,,,100,110,130
HAO:0002169,11,11,13,anterior area of the second valvifer,,,,,,,,110,110,130
HAO:0002170,12,11,13,posterior area of the second valvifer,,,,,,,,120,110,130
HAO:0002171,13,11,13,basal line of the second valvifer,,,,,,,,130,110,130
HAO:0002172,1,12,13,dorsal projection of the second valvifer,,,,,,,,10,120,130
HAO:0002173,2,12,13,anterior section of dorsal flange of second valvifer,,,,,,,,20,120,130
HAO:0002174,3,12,13,posterior section of dorsal flange of second valvifer,,,,,,,,30,120,130
HAO:0002175,4,12,13,second valvifer-second valvula-third valvula complex,,,,,,,,40,120,130
HAO:0002176,5,12,13,venom gland reservoir of the second valvifer,,,,,,,,50,120,130
HAO:0002177,6,12,13,bulb,,,,,,,,60,120,130
HAO:0002178,7,12,13,anterior notch of the dorsal valve,,,,,,,,70,120,130
HAO:0002179,8,12,13,distal notch of the dorsal valve,,,,,,,,80,120,130
HAO:0002180,9,12,13,distal vertical conjunctiva of the second valvifer-third valvula complex,,,,,,,,90,120,130
HAO:0002181,10,12,13,second valvifer-third valvula complex,,,,,,,,100,120,130
HAO:0002182,11,12,13,anterior ridge of T9,,,,,,,,110,120,130
HAO:0002183,12,12,13,sclerite of the maxillary palp,,,,,,,,120,120,130
HAO:0002184,13,12,13,muscle attachment site,,,,,,,,130,120,130
HAO:0002185,1,13,13,S7,,,,,,,,10,130,130
HAO:0002186,2,13,13,T9,,,,,,,,20,130,130
HAO:0002187,3,13,13,lateral T9-second valvifer muscle,,,,,,,,30,130,130
HAO:0002188,4,13,13,female T8,,,,,,,,40,130,130
HAO:0002189,5,13,13,first valvifer-second valvifer muscle,,,,,,,,50,130,130
HAO:0002190,6,13,13,dorsal ramus of the second valvula,,,,,,,,60,130,130
HAO:0002191,7,13,13,egg canal,,,,,,,,70,130,130
HAO:0002192,8,13,13,medial conjunctiva of the first valvula,,,,,,,,80,130,130
HAO:0002193,9,13,13,length of dorsal projection,,,,,,,,90,130,130
HAO:0002194,10,13,13,first sclerite of the labial palp,,,,,,,,100,130,130
HAO:0002195,11,13,13,second sclerite of the labial palp,,,,,,,,110,130,130
HAO:0002196,12,13,13,third sclerite of the labial palp,,,,,,,,120,130,130
HAO:0002197,13,13,13,ligula,,,,,,,,130,130,130
HAO:0002198,1,1,14,basiparaglossa,,,,,,,,10,10,140
HAO:0002199,2,1,14,basiparaglossal brush,,,,,,,,20,10,140
HAO:0002200,3,1,14,paraglossal sclerite,,,,,,,,30,10,140
HAO:0002201,4,1,14,basiparaglossal sclerite,,,,,,,,40,10,140
HAO:0002202,5,1,14,ventrolateral basiglossal arm,,,,,,,,50,10,140
HAO:0002203,6,1,14,median conjunctiva of the anterior glossal plate,,,,,,,,60,10,140
HAO:0002204,7,1,14,glossal annulus,,,,,,,,70,10,140
HAO:0002205,8,1,14,annular hair,,,,,,,,80,10,140
HAO:0002206,9,1,14,distal glossal edge,,,,,,,,90,10,140
HAO:0002207,10,1,14,posterior surface of the glossa,,,,,,,,100,10,140
HAO:0002208,11,1,14,anterior surface of the glossa,,,,,,,,110,10,140
HAO:0002209,12,1,14,apical glossal hairs,,,,,,,,120,10,140
HAO:0002210,13,1,14,apical glossal setae,,,,,,,,130,10,140
HAO:0002211,1,2,14,styloconic sensillum,,,,,,,,10,20,140
HAO:0002212,2,2,14,campaniform sensillum of the glossa,,,,,,,,20,20,140
HAO:0002213,3,2,14,distal hypopharyngeal invagination,,,,,,,,30,20,140
HAO:0002214,4,2,14,hypopharyngeal pecten,,,,,,,,40,20,140
HAO:0002215,5,2,14,anterolateral wall of the stipes,,,,,,,,50,20,140
HAO:0002216,6,2,14,marginal fringe of the stipes,,,,,,,,60,20,140
HAO:0002217,7,2,14,distomedial stipital flange,,,,,,,,70,20,140
HAO:0002218,8,2,14,proximomedial stipital flange,,,,,,,,80,20,140
HAO:0002219,9,2,14,cranial fossa of the cardo,,,,,,,,90,20,140
HAO:0002220,10,2,14,fifth sclerite of the maxillary palp,,,,,,,,100,20,140
HAO:0002221,11,2,14,uniporous sensillum,,,,,,,,110,20,140
HAO:0002222,12,2,14,fourth intrinsic muscle of the maxillary palp,,,,,,,,120,20,140
HAO:0002223,13,2,14,interstipital sclerite,,,,,,,,130,20,140
HAO:0002224,1,3,14,Stipital articular surface of the postmentum,,,,,,,,10,30,140
HAO:0002225,2,3,14,median postmental ridge,,,,,,,,20,30,140
HAO:0002226,3,3,14,postmento-premental hinge,,,,,,,,30,30,140
HAO:0002227,4,3,14,premental ditch,,,,,,,,40,30,140
HAO:0002228,5,3,14,distal hypopharyngeal sclerite,,,,,,,,50,30,140
HAO:0002229,6,3,14,ligament,,,,,,,,60,30,140
HAO:0002230,7,3,14,ventral glossal lines,,,,,,,,70,30,140
HAO:0002231,8,3,14,basal glossal invagination,,,,,,,,80,30,140
HAO:0002232,9,3,14,paraglossal acroglossal button,,,,,,,,90,30,140
HAO:0002233,10,3,14,paraglossal annulus,,,,,,,,100,30,140
HAO:0002234,11,3,14,hypopharyngeal button,,,,,,,,110,30,140
HAO:0002235,12,3,14,salivary gland,,,,,,,,120,30,140
HAO:0002236,13,3,14,salivary duct,,,,,,,,130,30,140
HAO:0002237,1,4,14,first intrinsic muscle of the labial palp,,,,,,,,10,40,140
HAO:0002238,2,4,14,second intrinsic muscle of the labial palp,,,,,,,,20,40,140
HAO:0002239,3,4,14,posteroventral corner of the first valvifer,,,,,,,,30,40,140
HAO:0002240,4,4,14,length of anterior area of second valvifer,,,,,,,,40,40,140
HAO:0002241,5,4,14,length of female T9,,,,,,,,50,40,140
HAO:0002242,6,4,14,mandibular dentition,,,,,,,,60,40,140
HAO:0002243,7,4,14,galeal comb,,,,,,,,70,40,140
HAO:0002244,8,4,14,campaniform sensillum of the premenum,,,,,,,,80,40,140
HAO:0002245,9,4,14,distolateral premental incision,,,,,,,,90,40,140
HAO:0002246,10,4,14,labial palpomere,,,,,,,,100,40,140
HAO:0002247,11,4,14,glossal styloconic sensillum,,,,,,,,110,40,140
HAO:0002248,12,4,14,medial apodeme of female S7,,,,,,,,120,40,140
HAO:0002249,13,4,14,tubular A9,,,,,,,,130,40,140
HAO:0002250,1,5,14,metapleural sulcus,,,,,,,,10,50,140
HAO:0002251,2,5,14,mesosoma height,,,,,,,,20,50,140
HAO:0002252,3,5,14,posterior tooth of the mandible,,,,,,,,30,50,140
HAO:0002253,4,5,14,clypeo-compound eye distance,,,,,,,,40,50,140
HAO:0002254,5,5,14,eye height,,,,,,,,50,50,140
HAO:0002255,6,5,14,cranial scrobe of mesoscutum,,,,,,,,60,50,140
HAO:0002256,7,5,14,scrobal carina of the mesoscutum,,,,,,,,70,50,140
HAO:0002257,8,5,14,metanoto-metapectal-propodeal conjunctiva,,,,,,,,80,50,140
HAO:0002258,9,5,14,profemoral scrobe of the mesopectus,,,,,,,,90,50,140
HAO:0002259,10,5,14,dorsolateral setal patch of propodeum,,,,,,,,100,50,140
HAO:0002260,11,5,14,anterodistal notch of the fore wing,,,,,,,,110,50,140
HAO:0002261,12,5,14,posterodistal notch of the fore wing,,,,,,,,120,50,140
HAO:0002262,13,5,14,petiole length,,,,,,,,130,50,140
HAO:0002263,1,6,14,epistomal distance,,,,,,,,10,60,140
HAO:0002264,2,6,14,anterolateral mesopectal projection,,,,,,,,20,60,140
HAO:0002265,3,6,14,petiolar scrobe,,,,,,,,30,60,140
HAO:0002266,4,6,14,lateroventral carina of the petiole,,,,,,,,40,60,140
HAO:0002267,5,6,14,median conjunctiva of abdominal tergum 9,,,,,,,,50,60,140
HAO:0002268,6,6,14,head width,,,,,,,,60,60,140
HAO:0002269,7,6,14,facet,,,,,,,,70,60,140
HAO:0002270,8,6,14,ventral margin of the mesopectus,,,,,,,,80,60,140
HAO:0002271,9,6,14,ventral margin of the metapectus,,,,,,,,90,60,140
HAO:0002272,10,6,14,median anatomical line,,,,,,,,100,60,140
HAO:0002273,11,6,14,proximodistal anatomical line,,,,,,,,110,60,140
HAO:0002274,12,6,14,head+mesosoma length,,,,,,,,120,60,140
HAO:0002275,13,6,14,head+mesosoma length,,,,,,,,130,60,140
HAO:0002276,1,7,14,mesosoma height,,,,,,,,10,70,140
HAO:0002277,2,7,14,posterior mesoscutellar area,,,,,,,,20,70,140
HAO:0002278,3,7,14,posterior mesoscutellar carina,,,,,,,,30,70,140
HAO:0002279,4,7,14,posterolateral mesoscutellar area,,,,,,,,40,70,140
HAO:0002280,5,7,14,posterolateral mesoscutellar carina,,,,,,,,50,70,140
HAO:0002281,6,7,14,anterior part of pronotal plate,,,,,,,,60,70,140
HAO:0002282,7,7,14,anteroventral depression of pronotum,,,,,,,,70,70,140
