X, Y, Z, ID, Description
HAO:0002355,1.0,6.5,7.0,caudal petiolar profile
HAO:0002356,1.5,6.5,7.0,portion of epithelium
HAO:0002357,2.0,6.5,7.0,postocular area
HAO:0002358,2.5,6.5,7.0,postocular contour line
HAO:0002359,3.0,6.5,7.0,postocular head width
HAO:0002360,3.5,6.5,7.0,metapleural area of the mesonoto-metanoto-mesopecto-metapecto-propodeal complex
HAO:0002361,4.0,6.5,7.0,mesonoto-metanoto-mesopecto-metapecto-propodeal complex
HAO:0002362,4.5,6.5,7.0,metanotal depression
HAO:0002363,5.0,6.5,7.0,mesopleural area of the mesonoto-metanoto-mesopecto-metapecto-propodeal complex
HAO:0002364,5.5,6.5,7.0,median carina of clypeus
HAO:0002365,6.0,6.5,7.0,submedian area of clypeus
HAO:0002366,6.5,6.5,7.0,ventral head line
HAO:0002367,0.5,0.5,7.5,torular head width
HAO:0002368,1.0,0.5,7.5,ventral head width
HAO:0002369,1.5,0.5,7.5,contour line
HAO:0002370,2.0,0.5,7.5,gena contour line
HAO:0002371,2.5,0.5,7.5,anterior profile of petiolar node contour line
HAO:0002372,3.0,0.5,7.5,dorsal petiolar profile contour line
HAO:0002373,3.5,0.5,7.5,malar striae
HAO:0002374,4.0,0.5,7.5,pleural pit line
HAO:0002375,4.5,0.5,7.5,width
HAO:0002376,5.0,0.5,7.5,facial striae
HAO:0002377,5.5,0.5,7.5,maximum width
HAO:0002378,6.0,0.5,7.5,minimum width
HAO:0002379,6.5,0.5,7.5,reticulate
HAO:0002380,0.5,1.0,7.5,supraclypeal depression
HAO:0002381,1.0,1.0,7.5,ventromedian setiferous patch
HAO:0002382,1.5,1.0,7.5,ventrolateral setiferous patch
HAO:0002383,2.0,1.0,7.5,intertorular area
HAO:0002384,2.5,1.0,7.5,facial process
HAO:0002385,3.0,1.0,7.5,postocellar carina
HAO:0002386,3.5,1.0,7.5,distal projection of the parossiculus
HAO:0002387,4.0,1.0,7.5,facial apodeme
HAO:0002388,4.5,1.0,7.5,median facial keel
HAO:0002389,5.0,1.0,7.5,median flange of occipital carina
HAO:0002390,5.5,1.0,7.5,submedial flange of occipital carina
HAO:0002391,6.0,1.0,7.5,distal projection of the penisvalva
HAO:0002392,6.5,1.0,7.5,sensillar ring of harpe
HAO:0002393,0.5,1.5,7.5,anterior discrimenal pit
HAO:0002394,1.0,1.5,7.5,proximolateral projection of the cupula
HAO:0002395,1.5,1.5,7.5,proximoventral notch of cupula
HAO:0002396,2.0,1.5,7.5,transverse line of the metanotum/propodeum
HAO:0002397,2.5,1.5,7.5,anteromedian projection of the metanoto-propodeo-metapecto-mesopectal complex
HAO:0002398,3.0,1.5,7.5,transverse frontal carina
HAO:0002399,3.5,1.5,7.5,torulo-clypeal carina
HAO:0002400,4.0,1.5,7.5,subtorular carina
HAO:0002401,4.5,1.5,7.5,ventrolateral invagination of the pronotum
HAO:0002402,5.0,1.5,7.5,sternaulus length
HAO:0002403,5.5,1.5,7.5,mesopleuron length
HAO:0002404,6.0,1.5,7.5,anterior mesoscutal width
HAO:0002405,6.5,1.5,7.5,posterior mesoscutal width
HAO:0002406,0.5,2.0,7.5,harpe width
HAO:0002407,1.0,2.0,7.5,head height
HAO:0002408,1.5,2.0,7.5,head length
HAO:0002409,2.0,2.0,7.5,harpe length
HAO:0002410,2.5,2.0,7.5,axillary muscle
HAO:0002411,3.0,2.0,7.5,petiole neck
HAO:0002412,3.5,2.0,7.5,buccal lobe
HAO:0002413,4.0,2.0,7.5,body length
HAO:0002414,4.5,2.0,7.5,distoventral submedian corner of the cupula
HAO:0002415,5.0,2.0,7.5,trachea
HAO:0002416,5.5,2.0,7.5,atrium
HAO:0002417,6.0,2.0,7.5,resilin rich articulation of the ramus
HAO:0002418,6.5,2.0,7.5,posteromedian process of the mesoscutellum
HAO:0002419,0.5,2.5,7.5,sensillar plate of the aedeagus
HAO:0002420,1.0,2.5,7.5,metapecto-propodeal conjunctiva
HAO:0002421,1.5,2.5,7.5,posterodorsal metapleural area
HAO:0002422,2.0,2.5,7.5,odontoid process
HAO:0002423,2.5,2.5,7.5,specillum
HAO:0002424,3.0,2.5,7.5,twelfth flagellomere
HAO:0002425,3.5,2.5,7.5,axillular spine
HAO:0002426,4.0,2.5,7.5,anterior ocellar-orbital line
HAO:0002427,4.5,2.5,7.5,apical setae of T3
HAO:0002428,5.0,2.5,7.5,stigmal vein
HAO:0002429,5.5,2.5,7.5,postpetiole height
HAO:0002430,6.0,2.5,7.5,scute
HAO:0002431,6.5,2.5,7.5,lateral mesosoma length
HAO:0002432,0.5,3.0,7.5,transverse carina of the metasomal depression
HAO:0002433,1.0,3.0,7.5,coriaceous
HAO:0002434,1.5,3.0,7.5,alutaceous
HAO:0002435,2.0,3.0,7.5,dorsomedian area of the mesoscutellar-axillar complex
HAO:0002436,2.5,3.0,7.5,prepalpal ventral premental area
HAO:0002437,3.0,3.0,7.5,postpalpal ventral premental area
HAO:0002438,3.5,3.0,7.5,latero-proximal stipital process
HAO:0002439,4.0,3.0,7.5,cranial condyle of cardo
HAO:0002440,4.5,3.0,7.5,Distal lateral projection of cardo
HAO:0002441,5.0,3.0,7.5,Distal mesal projection of cardo
HAO:0002442,5.5,3.0,7.5,lateral flange of the principal carina of the stipes
HAO:0002443,6.0,3.0,7.5,distal lobe of the lateral flange of the principal carina of the stipes
HAO:0002444,6.5,3.0,7.5,proximal lobe of lateral flange of the principal carina of the stipes
HAO:0002445,0.5,3.5,7.5,lateral galeal sclerite
HAO:0002446,1.0,3.5,7.5,trichoid sensillum of the glossa
HAO:0002447,1.5,3.5,7.5,campaniform stipital sensillum
HAO:0002448,2.0,3.5,7.5,triangular mesopleural furrow
