ID,X,Y,Z,Label,Placed
HAO:0002010,-1.370855,22.02,21.99915, dorsal tendon attachment,False
HAO:0002011,-16.2201,16.02,7.149903, face,False
HAO:0002012,-31.06934,20.52,-7.69934, facial midridge,False
HAO:0002013,-30.00868,20.52,-6.63868, supra-marginal carina,False
HAO:0002014,-28.94802,20.52,-5.578019, lateral longitudinal carina,False
HAO:0002015,-27.88736,20.52,-4.517359, lower tooth,False
HAO:0002016,-26.8267,20.52,-3.456699, transfacial sulcus,False
HAO:0002017,-25.76604,20.52,-2.396039, upper ocular sulcus,False
HAO:0002018,-24.70538,20.52,-1.335379, petiolar lamina,False
HAO:0002019,-23.64472,20.52,-0.274719, postgenal groove,False
HAO:0002020,-22.58406,20.52,0.785942, postgenal lamella,False
HAO:0002021,-21.5234,20.52,1.846602, cuticular invagination,False
HAO:0002022,-20.46274,20.52,2.907262, vertical ocellar sulcus,False
HAO:0002023,-19.40208,20.52,3.967922, gastral sternum,False
HAO:0002024,-18.34142,20.52,5.028582, gastral tergum,False
HAO:0002025,-17.28076,20.52,6.089242, lateral panel of pronotum,False
HAO:0002026,-16.2201,20.52,7.149903, horn of T1,False
HAO:0002027,-15.15944,20.52,8.210563, mid ocellar diameter,False
HAO:0002028,-14.09878,20.52,9.271223, posterior mesoscutellar ridge,False
HAO:0002029,-13.03812,20.52,10.33188, antennal sclerite,False
HAO:0002030,-11.97746,20.52,11.39254, cercal plate,False
HAO:0002031,-10.9168,20.52,12.4532, cercal seta,False
HAO:0002032,-21.5234,22.02,1.846602, cercus,False
HAO:0002033,-8.795476,20.52,14.57452, gonostyle/volsella complex,False
HAO:0002034,-7.734816,20.52,15.63518, distodorsal submedian notch of gonostyle/volsella complex,False
HAO:0002035,-6.674156,20.52,16.69584, distolateral projection of the harpe,False
HAO:0002036,-5.613496,20.52,17.7565, dorsal apodeme of penisvalva,False
HAO:0002037,-4.552836,20.52,18.81716, dorsal submedian impression of cupula,False
HAO:0002038,-3.492175,20.52,19.87782, cupulo-gonostyle/volsella complex muscle,False
HAO:0002039,-2.431515,20.52,20.93848, dorsomedian apodeme of the aedeagus,False
HAO:0002040,-1.370855,20.52,21.99915, dorsomedian conjunctiva of the gonostyle/volsella complex,False
HAO:0002041,-32.13,19.02,-8.76, gonostyle-parossiculal muscle,False
HAO:0002042,-31.06934,19.02,-7.69934, gonostyle/volsella complex-volsellal muscle,False
HAO:0002043,-30.00868,19.02,-6.63868, gonostyle/volsella complex-harpal muscle,False
HAO:0002044,-28.94802,19.02,-5.578019, gonostyle/volsella complex-penisvalval muscle,False
HAO:0002045,-27.88736,19.02,-4.517359, gonossiculal muscle,False
HAO:0002046,-26.8267,19.02,-3.456699, medioventral conjunctiva of the gonostyle/volsella complex,False
HAO:0002047,-25.76604,19.02,-2.396039, proximal lobe of vas deferens,False
HAO:0002048,-24.70538,19.02,-1.335379, proximodorsal notch of cupula,False
HAO:0002049,-23.64472,19.02,-0.274719, proximodorsal notch of harpe,False
HAO:0002050,-22.58406,19.02,0.785942, proximomedian apodeme of the harpe,False
HAO:0002051,-21.5234,19.02,1.846602, penisvalval muscle,False
HAO:0002052,-20.46274,19.02,2.907262, ventral gonostyle/volsella complex-penisvalval muscle,False
HAO:0002053,-19.40208,19.02,3.967922, S9,False
HAO:0002054,-18.34142,19.02,5.028582, semen,False
HAO:0002055,-17.28076,19.02,6.089242, submedial notch on distoventral margin of gonostyle/volsella complex,False
HAO:0002056,-16.2201,19.02,7.149903, submedian conjunctiva on the distoventral margin of gonostyle/volsella complex,False
HAO:0002057,-15.15944,19.02,8.210563, T10,False
HAO:0002058,-14.09878,19.02,9.271223, T8,False
HAO:0002059,-16.2201,28.02,7.149903, T9,False
HAO:0002060,-11.97746,19.02,11.39254, T9-T10 muscle,False
HAO:0002061,-10.9168,19.02,12.4532, ventral rod of aedeagus,False
HAO:0002062,-9.856136,19.02,13.51386, dorsalmost digital spine,False
HAO:0002063,-8.795476,19.02,14.57452, gonostyle/volsella complex-gonossiculus articulation,False
HAO:0002064,-7.734816,19.02,15.63518, ventromedian apodeme of the aedeagus,False
HAO:0002065,-6.674156,29.52,16.69584, sternite,False
HAO:0002066,-5.613496,19.02,17.7565, fore wing vein,False
HAO:0002067,-4.552836,19.02,18.81716, flagellomere 14,False
HAO:0002068,-3.492175,19.02,19.87782, inner spur,False
HAO:0002069,-2.431515,19.02,20.93848, mesotibial outer spur,False
HAO:0002070,-1.370855,19.02,21.99915, metatarsomere,False
HAO:0002071,-32.13,17.52,-8.76, anterior plate of pronotum,False
HAO:0002072,-31.06934,17.52,-7.69934, anterior conjunctival thickening,False
HAO:0002073,-30.00868,17.52,-6.63868, maxillary process of the hypostoma,False
HAO:0002074,-28.94802,17.52,-5.578019, cardinal articular condyle of the cranium,False
HAO:0002075,-27.88736,17.52,-4.517359, cardinal lever,False
HAO:0002076,-26.8267,17.52,-3.456699, cardino-stipital hinge,False
HAO:0002077,-25.76604,17.52,-2.396039, outer cardinal process,False
HAO:0002078,-24.70538,17.52,-1.335379, inner cardinal process,False
HAO:0002079,-23.64472,17.52,-0.274719, fragmental articulation,False
HAO:0002080,-22.58406,17.52,0.785942, loral fossa of cardo,False
HAO:0002081,-21.5234,17.52,1.846602, cardinal condyle of lorum,False
HAO:0002082,-20.46274,17.52,2.907262, cardinal ridge,False
HAO:0002083,-19.40208,17.52,3.967922, basal cardinal ridge,False
HAO:0002084,-18.34142,17.52,5.028582, laterodistal cardinal ridge,False
HAO:0002085,-17.28076,17.52,6.089242, mediodistal cardinal ridge,False
HAO:0002086,-16.2201,17.52,7.149903, distal cardinal cavity,False
HAO:0002087,-15.15944,17.52,8.210563, median cardinal cavity,False
HAO:0002088,-14.09878,17.52,9.271223, lateral cardinal cavity,False
HAO:0002089,-13.03812,17.52,10.33188, cardinal macula,False
HAO:0002090,-11.97746,17.52,11.39254, basistipital process,False
HAO:0002091,-10.9168,17.52,12.4532, stipital fossa of the cardo,False
HAO:0002092,-9.856136,17.52,13.51386, medial stipital wall,False
HAO:0002093,-8.795476,17.52,14.57452, basal lacinial sclerite,False
HAO:0002094,-7.734816,17.52,15.63518, stipital thickening,False
HAO:0002095,-6.674156,17.52,16.69584, medial dististipital process,False
HAO:0002096,-5.613496,17.52,17.7565, stipital sclerite,False
HAO:0002097,-4.552836,17.52,18.81716, posterior stipital wall,False
HAO:0002098,-3.492175,17.52,19.87782, posterior stipital sclerite,False
HAO:0002099,-2.431515,17.52,20.93848, principal carina of stipes,False
HAO:0002100,-1.370855,17.52,21.99915, maxillary palpal socket,False
HAO:0002101,-32.13,16.02,-8.76, cardinal condyle of the stipes,False
HAO:0002102,-31.06934,16.02,-7.69934, ventral dististipital process,False
HAO:0002103,-30.00868,16.02,-6.63868, anterior tentorio-stipital muscle,False
HAO:0002104,-28.94802,16.02,-5.578019, posterior tentorio-stipital muscle,False
HAO:0002105,-27.88736,16.02,-4.517359, cardinal fragmentum,False
HAO:0002106,-26.8267,16.02,-3.456699, medial stipital groove,False
HAO:0002107,-25.76604,16.02,-2.396039, ocellar diameter,False
HAO:0002108,-24.70538,16.02,-1.335379, palpal formula,False
HAO:0002109,-23.64472,16.02,-0.274719, first sclerite of the maxillary palp,False
HAO:0002110,-22.58406,16.02,0.785942, stipito-palpal muscle,False
HAO:0002111,-21.5234,16.02,1.846602, second sclerite of the maxillary palp,False
HAO:0002112,-20.46274,16.02,2.907262, third sclerite of the maxillary palp,False
HAO:0002113,-19.40208,16.02,3.967922, fourth sclerite of the maxillary palp,False
HAO:0002114,-18.34142,16.02,5.028582, first intrinsic muscle of the maxillary palp,False
HAO:0002115,-17.28076,16.02,6.089242, second intrinsic muscle of the maxillary palp,False
HAO:0002116,-16.2201,16.02,7.149903, third intrinsic muscle of the maxillary palp,False
HAO:0002117,-15.15944,16.02,8.210563, lacinial bar,False
HAO:0002118,-19.40208,23.52,3.967922, occipital margin,False
HAO:0002119,-13.03812,16.02,10.33188, acantha,False
HAO:0002120,-11.97746,16.02,11.39254, outer lobe of the lacinia,False
HAO:0002121,-10.9168,16.02,12.4532, inner lobe of the lacinia,False
HAO:0002122,-9.856136,16.02,13.51386, anterior lacinial fimbriae,False
HAO:0002123,-8.795476,16.02,14.57452, posterior lacinial fimbriae,False
HAO:0002124,-7.734816,16.02,15.63518, lacinial comb,False
HAO:0002125,-6.674156,16.02,16.69584, stipito-premental conjunctiva,False
HAO:0002126,-5.613496,16.02,17.7565, galeo-lacinial complex,False
HAO:0002127,-4.552836,16.02,18.81716, distolateral galeal sclerite,False
HAO:0002128,-3.492175,16.02,19.87782, distolateral galeal setiferous patch,False
HAO:0002129,-2.431515,16.02,20.93848, proximolateral galeal setiferous patch,False
HAO:0002130,-1.370855,16.02,21.99915, proximolateral galeal sclerite,False
HAO:0002131,-32.13,14.52,-8.76, lateral galeal crease,False
HAO:0002132,-31.06934,14.52,-7.69934, galeal crown,False
HAO:0002133,-30.00868,14.52,-6.63868, galeal fringe,False
HAO:0002134,-28.94802,14.52,-5.578019, galeal comb,False
HAO:0002135,-27.88736,14.52,-4.517359, proximal galeal brush,False
HAO:0002136,-26.8267,14.52,-3.456699, galeal lamina,False
HAO:0002137,-25.76604,14.52,-2.396039, galeal midrib,False
HAO:0002138,-24.70538,14.52,-1.335379, spiculate patch of lacinia,False
HAO:0002139,-23.64472,14.52,-0.274719, spiculate patch of the galea,False
HAO:0002140,-30.00868,23.52,-6.63868, velum,False
HAO:0002141,-21.5234,14.52,1.846602, coeloconic sensillum of the galea,False
HAO:0002142,-20.46274,14.52,2.907262, apicomedial galeal plate,False
HAO:0002143,-19.40208,14.52,3.967922, basal galeal sclerite,False
HAO:0002144,-18.34142,14.52,5.028582, postmental area,False
HAO:0002145,-17.28076,14.52,6.089242, intercardinal area,False
HAO:0002146,-16.2201,14.52,7.149903, interstipital area,False
HAO:0002147,-15.15944,14.52,8.210563, postmental articular zone,False
HAO:0002148,-14.09878,14.52,9.271223, intercardinal sclerite,False
HAO:0002149,-13.03812,14.52,10.33188, postarticular portion of the postmentum,False
HAO:0002150,-11.97746,14.52,11.39254, prearticular portion of the postmentum,False
HAO:0002151,-10.9168,14.52,12.4532, basal process of the prementum,False
HAO:0002152,-9.856136,14.52,13.51386, lateral premental face,False
HAO:0002153,-8.795476,14.52,14.57452, labial palpal excision,False
HAO:0002154,-7.734816,14.52,15.63518, subligular process,False
HAO:0002155,-6.674156,14.52,16.69584, premental arm,False
HAO:0002156,-5.613496,14.52,17.7565, ventral premental face,False
HAO:0002157,-4.552836,14.52,18.81716, premental carina,False
HAO:0002158,-3.492175,14.52,19.87782, first valvifer-first valvula complex,False
HAO:0002159,-2.431515,14.52,20.93848, posterior margin of the first valvifer,False
HAO:0002160,-1.370855,14.52,21.99915, ninth tergal condyle of the first valvifer,False
HAO:0002161,-32.13,13.02,-8.76, first valviferal fossa of the ninth tergite,False
HAO:0002162,-31.06934,13.02,-7.69934, transvalviferal conjunctiva,False
HAO:0002163,-30.00868,13.02,-6.63868, dorsal sclerite of the first valvifer,False
HAO:0002164,-28.94802,13.02,-5.578019, ventral sclerite of the first valvifer,False
HAO:0002165,-27.88736,13.02,-4.517359, intravalvifer articulation,False
HAO:0002166,-26.8267,13.02,-3.456699, anterior flange of the first valvifer,False
HAO:0002167,-25.76604,13.02,-2.396039, second valviferal condyle of the first valvifer,False
HAO:0002168,-24.70538,13.02,-1.335379, anterior angle of the first valvifer,False
HAO:0002169,-23.64472,13.02,-0.274719, anterior area of the second valvifer,False
HAO:0002170,-22.58406,13.02,0.785942, posterior area of the second valvifer,False
HAO:0002171,-21.5234,13.02,1.846602, basal line of the second valvifer,False
HAO:0002172,-20.46274,13.02,2.907262, dorsal projection of the second valvifer,False
HAO:0002173,-19.40208,13.02,3.967922, anterior section of dorsal flange of second valvifer,False
HAO:0002174,-18.34142,13.02,5.028582, posterior section of dorsal flange of second valvifer,False
HAO:0002175,-17.28076,13.02,6.089242, second valvifer-second valvula-third valvula complex,False
HAO:0002176,-16.2201,13.02,7.149903, venom gland reservoir of the second valvifer,False
HAO:0002177,-15.15944,13.02,8.210563, bulb,False
HAO:0002178,-14.09878,13.02,9.271223, anterior notch of the dorsal valve,False
HAO:0002179,-13.03812,13.02,10.33188, distal notch of the dorsal valve,False
HAO:0002180,-11.97746,13.02,11.39254, distal vertical conjunctiva of the second valvifer-third valvula complex,False
HAO:0002181,-10.9168,13.02,12.4532, second valvifer-third valvula complex,False
HAO:0002182,-9.856136,13.02,13.51386, anterior ridge of T9,False
HAO:0002183,-8.795476,13.02,14.57452, sclerite of the maxillary palp,False
HAO:0002184,-7.734816,13.02,15.63518, muscle attachment site,False
HAO:0002185,-6.674156,13.02,16.69584, S7,False
HAO:0002186,-16.2201,28.02,7.149903, T9,False
HAO:0002187,-4.552836,13.02,18.81716, lateral T9-second valvifer muscle,False
HAO:0002188,-3.492175,13.02,19.87782, female T8,False
HAO:0002189,-2.431515,13.02,20.93848, first valvifer-second valvifer muscle,False
HAO:0002190,-1.370855,13.02,21.99915, dorsal ramus of the second valvula,False
HAO:0002191,-32.13,11.52,-8.76, egg canal,False
HAO:0002192,-31.06934,11.52,-7.69934, medial conjunctiva of the first valvula,False
HAO:0002193,-30.00868,11.52,-6.63868, length of dorsal projection,False
HAO:0002194,-28.94802,11.52,-5.578019, first sclerite of the labial palp,False
HAO:0002195,-27.88736,11.52,-4.517359, second sclerite of the labial palp,False
HAO:0002196,-26.8267,11.52,-3.456699, third sclerite of the labial palp,False
HAO:0002197,-16.2201,29.52,7.149903, ligula,False
HAO:0002198,-24.70538,11.52,-1.335379, basiparaglossa,False
HAO:0002199,-23.64472,11.52,-0.274719, basiparaglossal brush,False
HAO:0002200,-22.58406,11.52,0.785942, paraglossal sclerite,False
HAO:0002201,-21.5234,11.52,1.846602, basiparaglossal sclerite,False
HAO:0002202,-20.46274,11.52,2.907262, ventrolateral basiglossal arm,False
HAO:0002203,-19.40208,11.52,3.967922, median conjunctiva of the anterior glossal plate,False
HAO:0002204,-18.34142,11.52,5.028582, glossal annulus,False
HAO:0002205,-17.28076,11.52,6.089242, annular hair,False
HAO:0002206,-16.2201,11.52,7.149903, distal glossal edge,False
HAO:0002207,-15.15944,11.52,8.210563, posterior surface of the glossa,False
HAO:0002208,-14.09878,11.52,9.271223, anterior surface of the glossa,False
HAO:0002209,-13.03812,11.52,10.33188, apical glossal hairs,False
HAO:0002210,-11.97746,11.52,11.39254, apical glossal setae,False
HAO:0002211,-10.9168,11.52,12.4532, styloconic sensillum,False
HAO:0002212,-9.856136,11.52,13.51386, campaniform sensillum of the glossa,False
HAO:0002213,-8.795476,11.52,14.57452, distal hypopharyngeal invagination,False
HAO:0002214,-7.734816,11.52,15.63518, hypopharyngeal pecten,False
HAO:0002215,-6.674156,11.52,16.69584, anterolateral wall of the stipes,False
HAO:0002216,-5.613496,11.52,17.7565, marginal fringe of the stipes,False
HAO:0002217,-4.552836,11.52,18.81716, distomedial stipital flange,False
HAO:0002218,-3.492175,11.52,19.87782, proximomedial stipital flange,False
HAO:0002219,-2.431515,11.52,20.93848, cranial fossa of the cardo,False
HAO:0002220,-1.370855,11.52,21.99915, fifth sclerite of the maxillary palp,False
HAO:0002221,-32.13,10.02,-8.76, uniporous sensillum,False
HAO:0002222,-31.06934,10.02,-7.69934, fourth intrinsic muscle of the maxillary palp,False
HAO:0002223,-30.00868,10.02,-6.63868, interstipital sclerite,False
HAO:0002224,-28.94802,10.02,-5.578019, Stipital articular surface of the postmentum,False
HAO:0002225,-27.88736,10.02,-4.517359, median postmental ridge,False
HAO:0002226,-26.8267,10.02,-3.456699, postmento-premental hinge,False
HAO:0002227,-25.76604,10.02,-2.396039, premental ditch,False
HAO:0002228,-24.70538,10.02,-1.335379, distal hypopharyngeal sclerite,False
HAO:0002229,-23.64472,10.02,-0.274719, ligament,False
HAO:0002230,-22.58406,10.02,0.785942, ventral glossal lines,False
HAO:0002231,-21.5234,10.02,1.846602, basal glossal invagination,False
HAO:0002232,-20.46274,10.02,2.907262, paraglossal acroglossal button,False
HAO:0002233,-19.40208,10.02,3.967922, paraglossal annulus,False
HAO:0002234,-18.34142,10.02,5.028582, hypopharyngeal button,False
HAO:0002235,-17.28076,10.02,6.089242, salivary gland,False
HAO:0002236,-16.2201,10.02,7.149903, salivary duct,False
HAO:0002237,-15.15944,10.02,8.210563, first intrinsic muscle of the labial palp,False
HAO:0002238,-14.09878,10.02,9.271223, second intrinsic muscle of the labial palp,False
HAO:0002239,-13.03812,10.02,10.33188, posteroventral corner of the first valvifer,False
HAO:0002240,-11.97746,10.02,11.39254, length of anterior area of second valvifer,False
HAO:0002241,-10.9168,10.02,12.4532, length of female T9,False
HAO:0002242,-9.856136,10.02,13.51386, mandibular dentition,False
HAO:0002243,-28.94802,14.52,-5.578019, galeal comb,False
HAO:0002244,-7.734816,10.02,15.63518, campaniform sensillum of the premenum,False
HAO:0002245,-6.674156,10.02,16.69584, distolateral premental incision,False
HAO:0002246,-5.613496,10.02,17.7565, labial palpomere,False
HAO:0002247,-4.552836,10.02,18.81716, glossal styloconic sensillum,False
HAO:0002248,-3.492175,10.02,19.87782, medial apodeme of female S7,False
HAO:0002249,-2.431515,10.02,20.93848, tubular A9,False
HAO:0002250,-18.34142,23.52,5.028582, metapleural sulcus,False
HAO:0002251,-32.13,31.02,-8.76, mesosoma height,False
HAO:0002252,-31.06934,31.02,-7.69934, posterior tooth of the mandible,False
HAO:0002253,-30.00868,31.02,-6.63868, clypeo-compound eye distance,False
HAO:0002254,-28.94802,31.02,-5.578019, eye height,False
HAO:0002255,-27.88736,31.02,-4.517359, cranial scrobe of mesoscutum,False
HAO:0002256,-26.8267,31.02,-3.456699, scrobal carina of the mesoscutum,False
HAO:0002257,-25.76604,31.02,-2.396039, metanoto-metapectal-propodeal conjunctiva,False
HAO:0002258,-24.70538,31.02,-1.335379, profemoral scrobe of the mesopectus,False
HAO:0002259,-23.64472,31.02,-0.274719, dorsolateral setal patch of propodeum,False
HAO:0002260,-22.58406,31.02,0.785942, anterodistal notch of the fore wing,False
HAO:0002261,-21.5234,31.02,1.846602, posterodistal notch of the fore wing,False
HAO:0002262,-20.46274,31.02,2.907262, petiole length,False
HAO:0002263,-19.40208,31.02,3.967922, epistomal distance,False
HAO:0002264,-18.34142,31.02,5.028582, anterolateral mesopectal projection,False
HAO:0002265,-17.28076,31.02,6.089242, petiolar scrobe,False
HAO:0002266,-16.2201,31.02,7.149903, lateroventral carina of the petiole,False
HAO:0002267,-15.15944,31.02,8.210563, median conjunctiva of abdominal tergum 9,False
HAO:0002268,-14.09878,31.02,9.271223, head width,False
HAO:0002269,-13.03812,31.02,10.33188, facet,False
HAO:0002270,-11.97746,31.02,11.39254, ventral margin of the mesopectus,False
HAO:0002271,-10.9168,31.02,12.4532, ventral margin of the metapectus,False
HAO:0002272,-9.856136,31.02,13.51386, median anatomical line,False
HAO:0002273,-8.795476,31.02,14.57452, proximodistal anatomical line,False
HAO:0002274,-7.734816,31.02,15.63518, head+mesosoma length,False
HAO:0002275,-7.734816,31.02,15.63518, head+mesosoma length,False
HAO:0002276,-32.13,31.02,-8.76, mesosoma height,False
HAO:0002277,-4.552836,31.02,18.81716, posterior mesoscutellar area,False
HAO:0002278,-3.492175,31.02,19.87782, posterior mesoscutellar carina,False
HAO:0002279,-2.431515,31.02,20.93848, posterolateral mesoscutellar area,False
HAO:0002280,-1.370855,31.02,21.99915, posterolateral mesoscutellar carina,False
HAO:0002281,-32.13,29.52,-8.76, anterior part of pronotal plate,False
HAO:0002282,-31.06934,29.52,-7.69934, anteroventral depression of pronotum,False
HAO:0002283,-30.00868,29.52,-6.63868, anteroventral foramen of metapleuron,False
HAO:0002284,-28.94802,29.52,-5.578019, propodeo-second abdominal segment muscle,False
HAO:0002285,-27.88736,29.52,-4.517359, scutellar rim,False
HAO:0002286,-26.8267,29.52,-3.456699, dorsal rim of pronotal plate,False
HAO:0002287,-25.76604,29.52,-2.396039, pronotal fovea,False
HAO:0002288,-24.70538,29.52,-1.335379, median septum of scutellum,False
HAO:0002289,-23.64472,29.52,-0.274719, ovipositor clip,False
HAO:0002290,-22.58406,29.52,0.785942, posterior lobe of scutellum,False
HAO:0002291,-21.5234,29.52,1.846602, posterior part of pronotal plate,False
HAO:0002292,-20.46274,29.52,2.907262, subcalyptral area,False
HAO:0002293,-19.40208,29.52,3.967922, window under lateral bar,False
HAO:0002294,-18.34142,29.52,5.028582, posteroventral corner of metapleuron,False
HAO:0002295,-17.28076,29.52,6.089242, pronoto-mesoscutal suture,False
HAO:0002296,-16.2201,29.52,7.149903, pronoto-mesopectal suture,False
HAO:0002297,-15.15944,29.52,8.210563, mesopleural line,False
HAO:0002298,-10.9168,23.52,12.4532, metapleuron,False
HAO:0002299,-13.03812,29.52,10.33188, sensillum trichodeum,False
HAO:0002300,-11.97746,29.52,11.39254, sensillum basiconicum,False
HAO:0002301,-10.9168,29.52,12.4532, lateral clypeal seta,False
HAO:0002302,-9.856136,29.52,13.51386, large volcano sensilla,False
HAO:0002303,-8.795476,29.52,14.57452, large disc sensilla,False
HAO:0002304,-7.734816,29.52,15.63518, sensillum coeloconicum A,False
HAO:0002305,-6.674156,29.52,16.69584, sensillum coeloconicum B,False
HAO:0002306,-5.613496,29.52,17.7565, axillar crescent,False
HAO:0002307,-5.613496,25.02,17.7565, appendage segment,False
HAO:0002308,-3.492175,29.52,19.87782, width,False
HAO:0002309,-2.431515,29.52,20.93848, mesosoma length,False
HAO:0002310,-1.370855,29.52,21.99915, anterior petiolar length,False
HAO:0002311,-32.13,28.02,-8.76, anterior pronotal slope,False
HAO:0002312,-31.06934,28.02,-7.69934, anterior setal pit,False
HAO:0002313,-30.00868,28.02,-6.63868, dorsal petiolar scrobe,False
HAO:0002314,-28.94802,28.02,-5.578019, dorsal head width,False
HAO:0002315,-28.94802,28.02,-5.578019, dorsal head width,False
HAO:0002316,-26.8267,28.02,-3.456699, distal clypeal line,False
HAO:0002317,-25.76604,28.02,-2.396039, diagonal petiolar length,False
HAO:0002318,-24.70538,28.02,-1.335379, caudal cylinder,False
HAO:0002319,-23.64472,28.02,-0.274719, apical spine distance,False
HAO:0002320,-22.58406,28.02,0.785942, external area of the scape,False
HAO:0002321,-21.5234,28.02,1.846602, facial area of the scape,False
HAO:0002322,-20.46274,28.02,2.907262, transverse torular line,False
HAO:0002323,-19.40208,28.02,3.967922, frontal carina line,False
HAO:0002324,-18.34142,28.02,5.028582, lateral carina of clypeus,False
HAO:0002325,-17.28076,28.02,6.089242, maximum cephalic length,False
HAO:0002326,-16.2201,28.02,7.149903, maximum diameter of the compound eye,False
HAO:0002327,-15.15944,28.02,8.210563, maximum height of petiolar node,False
HAO:0002328,-14.09878,28.02,9.271223, maximum petiole height,False
HAO:0002329,-13.03812,28.02,10.33188, angle,False
HAO:0002330,-11.97746,28.02,11.39254, setal angle,False
HAO:0002331,-10.9168,28.02,12.4532, maximum cephalic length in median line,False
HAO:0002332,-9.856136,28.02,13.51386, median clypeal notch,False
HAO:0002333,-8.795476,28.02,14.57452, median clypeal notch depth,False
HAO:0002334,-7.734816,28.02,15.63518, Maximum spiracle distance of propodeum,False
HAO:0002335,-6.674156,28.02,16.69584, pronotum width,False
HAO:0002336,-5.613496,28.02,17.7565, length of petiolar node,False
HAO:0002337,-4.552836,28.02,18.81716, anterodorsal spine of the petiolar node,False
HAO:0002338,-3.492175,28.02,19.87782, apical petiolar spine distance,False
HAO:0002339,-2.431515,28.02,20.93848, petiole width,False
HAO:0002340,-1.370855,28.02,21.99915, postocular distance,False
HAO:0002341,-32.13,26.52,-8.76, postpetiole length,False
HAO:0002342,-31.06934,26.52,-7.69934, postpetiole width,False
HAO:0002343,-30.00868,26.52,-6.63868, cranial scrobe of the pronotum,False
HAO:0002344,-28.94802,26.52,-5.578019, pronotal spine,False
HAO:0002345,-27.88736,26.52,-4.517359, apical distance of pronotal spines,False
HAO:0002346,-26.8267,26.52,-3.456699, scape length,False
HAO:0002347,-25.76604,26.52,-2.396039, minimum spine distance,False
HAO:0002348,-24.70538,26.52,-1.335379, spine length,False
HAO:0002349,-23.64472,26.52,-0.274719, arithmetic mean,False
HAO:0002350,-22.58406,26.52,0.785942, absolute cephalic size,False
HAO:0002351,-21.5234,26.52,1.846602, anterodorsal rim of petiole,False
HAO:0002352,-20.46274,26.52,2.907262, circumantennal carinae,False
HAO:0002353,-19.40208,26.52,3.967922, anterior profile of petiolar node,False
HAO:0002354,-18.34142,26.52,5.028582, dorsal petiolar profile,False
HAO:0002355,-17.28076,26.52,6.089242, caudal petiolar profile,False
HAO:0002356,-16.2201,26.52,7.149903, portion of epithelium,False
HAO:0002357,-15.15944,26.52,8.210563, postocular area,False
HAO:0002358,-14.09878,26.52,9.271223, postocular contour line,False
HAO:0002359,-13.03812,26.52,10.33188, postocular head width,False
HAO:0002360,-11.97746,26.52,11.39254, metapleural area of the mesonoto-metanoto-mesopecto-metapecto-propodeal complex,False
HAO:0002361,-10.9168,26.52,12.4532, mesonoto-metanoto-mesopecto-metapecto-propodeal complex,False
HAO:0002362,-9.856136,26.52,13.51386, metanotal depression,False
HAO:0002363,-8.795476,26.52,14.57452, mesopleural area of the mesonoto-metanoto-mesopecto-metapecto-propodeal complex,False
HAO:0002364,-7.734816,26.52,15.63518, median carina of clypeus,False
HAO:0002365,-6.674156,26.52,16.69584, submedian area of clypeus,False
HAO:0002366,-5.613496,26.52,17.7565, ventral head line,False
HAO:0002367,-4.552836,26.52,18.81716, torular head width,False
HAO:0002368,-3.492175,26.52,19.87782, ventral head width,False
HAO:0002369,-2.431515,26.52,20.93848, contour line,False
HAO:0002370,-1.370855,26.52,21.99915, gena contour line,False
HAO:0002371,-32.13,25.02,-8.76, anterior profile of petiolar node contour line,False
HAO:0002372,-31.06934,25.02,-7.69934, dorsal petiolar profile contour line,False
HAO:0002373,-30.00868,25.02,-6.63868, malar striae,False
HAO:0002374,-28.94802,25.02,-5.578019, pleural pit line,False
HAO:0002375,-3.492175,29.52,19.87782, width,False
HAO:0002376,-26.8267,25.02,-3.456699, facial striae,False
HAO:0002377,-25.76604,25.02,-2.396039, maximum width,False
HAO:0002378,-24.70538,25.02,-1.335379, minimum width,False
HAO:0002379,-23.64472,25.02,-0.274719, reticulate,False
HAO:0002380,-22.58406,25.02,0.785942, supraclypeal depression,False
HAO:0002381,-21.5234,25.02,1.846602, ventromedian setiferous patch,False
HAO:0002382,-20.46274,25.02,2.907262, ventrolateral setiferous patch,False
HAO:0002383,-19.40208,25.02,3.967922, intertorular area,False
HAO:0002384,-18.34142,25.02,5.028582, facial process,False
HAO:0002385,-17.28076,25.02,6.089242, postocellar carina,False
HAO:0002386,-16.2201,25.02,7.149903, distal projection of the parossiculus,False
HAO:0002387,-15.15944,25.02,8.210563, facial apodeme,False
HAO:0002388,-14.09878,25.02,9.271223, median facial keel,False
HAO:0002389,-13.03812,25.02,10.33188, median flange of occipital carina,False
HAO:0002390,-11.97746,25.02,11.39254, submedial flange of occipital carina,False
HAO:0002391,-10.9168,25.02,12.4532, distal projection of the penisvalva,False
HAO:0002392,-9.856136,25.02,13.51386, sensillar ring of harpe,False
HAO:0002393,-8.795476,25.02,14.57452, anterior discrimenal pit,False
HAO:0002394,-7.734816,25.02,15.63518, proximolateral projection of the cupula,False
HAO:0002395,-6.674156,25.02,16.69584, proximoventral notch of cupula,False
HAO:0002396,-5.613496,25.02,17.7565, transverse line of the metanotum/propodeum,False
HAO:0002397,-4.552836,25.02,18.81716, anteromedian projection of the metanoto-propodeo-metapecto-mesopectal complex,False
HAO:0002398,-3.492175,25.02,19.87782, transverse frontal carina,False
